path	git_status	baseline_kind	head_blob_oid	worktree_sha256	size_bytes	content_policy	ownership	required_action
project-governance/current/p3/23b-shared-open-final-contract.json	UNTRACKED	UNTRACKED_FILE		9BFE6712E959C39B6719E7A47F7F96E33AAC5BD20A8CFEF51320C0E2A0C77804	4982	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p3/fixtures/catalog/delivery-and-time-cases.json	UNTRACKED	UNTRACKED_FILE		80BC7A08DE5AB35537EF57CD4361675D9E8848ED647D220B06262EEFB7B9FF85	1679	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p3/fixtures/catalog/identity-duplicate-cases.json	UNTRACKED	UNTRACKED_FILE		05EC73F7765FFB75CE3C6BF2FD9925D5131E5690153D7DDCB68D010D2528CB74	1233	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p3/fixtures/catalog/README.md	UNTRACKED	UNTRACKED_FILE		F8407ED214686DCF9ABBA5BAA12682F63D0D7A9B7A0318175ECD7723839523E4	1091	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p3/notebooks/p3_catalog_data_quality.ipynb	UNTRACKED	UNTRACKED_FILE		7436185D7BC687826645DDDEFEDA232E1A2CC9C4E0DFFF3B58A72C4F7EB640DC	17968	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p3/reports/p3-catalog-data-quality-artifact.json	UNTRACKED	UNTRACKED_FILE		FE49FE1C294F1281F968F2115A3E4642FE124540F7B262C0F6A526933ED7E9E4	55011	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p3/tools/acquire_catalog_evidence.py	UNTRACKED	UNTRACKED_FILE		580F47A4A7EBB3C544DF55F9AA815405FE1FA734B8163DB74D74637F9459FAE2	11764	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p3/tools/acquire_open_evidence.py	UNTRACKED	UNTRACKED_FILE		28AF4C59A86530B0C1C7855FCE89562DB3219C7A7DDA4E4984D460B379C15CF4	16125	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p3/tools/build_catalog_notebook.py	UNTRACKED	UNTRACKED_FILE		1F187A659FDD3463E10B1851990E75FFAB74390AA953436587FDEE957628335A	13186	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p3/tools/build_catalog_report_artifact.py	UNTRACKED	UNTRACKED_FILE		53E7963EB4D24FA55D89AFED10708D638061FF65C1741DC02AABEDE35F4EB100	27728	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p3/tools/build_open_manifest.py	UNTRACKED	UNTRACKED_FILE		B203E7807490C3403FAC87C1D56AA23617DE217211AD59F804A5E26E5DF3AACD	5419	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p3/tools/build_p3_traceability.py	UNTRACKED	UNTRACKED_FILE		54965FCA9BACA3AEDB6216AE34315FE08961A6016010905637ED178D1D94E9DA	12181	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p3/tools/profile_catalog_evidence.py	UNTRACKED	UNTRACKED_FILE		1AE9C29ECDB23DC83060370A41687EEC97713DEF886BC8A71B8D78627A62345E	34951	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p3/tools/profile_open_evidence.py	UNTRACKED	UNTRACKED_FILE		3D7A4639611E33E376A8E4D02BC41B7E508B6A2F8A971C7812E6CEA2F4B4B09A	18476	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p3/tools/validate_catalog_analysis.py	UNTRACKED	UNTRACKED_FILE		846FF05D74E6D039D30BC1210D7C3702FD6741B3F4ACD29EBC551F54A07DA6E7	11147	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p3/tools/validate-p3.ps1	UNTRACKED	UNTRACKED_FILE		475F9F3E2254A7E546B754E58B017368D61FC5F1BC2E71AF8237FCFEEDED4E19	33138	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p4/00-p4-charter-and-preflight.md	UNTRACKED	UNTRACKED_FILE		B4E178CF1EBAE078250CEA1DAFA480169BD0A309BF72DFDFC75A2AD2B6A93647	8281	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p4/01-public-baseline-delta-matrix.tsv	UNTRACKED	UNTRACKED_FILE		70DE2D625C04E955E1947FFD2F6438E1B996340CCBA4994ADA2D633316CB5EB0	31657	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p4/02-public-runtime-session-capability-contract.md	UNTRACKED	UNTRACKED_FILE		EAA63A7E4A58AB8C34BAE22215B3E1088ACABCD0065D8508B8B5607DF97DCB1B	11092	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p4/03-public-refresh-capacity-degradation-plan.md	UNTRACKED	UNTRACKED_FILE		9E63493058F53ECF0009B66E59714EE1C9E28DFCEAA7C3FF5CB4899185425DCD	12426	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p4/04-linux-package-and-operations-plan.md	UNTRACKED	UNTRACKED_FILE		71744604BA7C4CC7EC193A2CB8429BF7494412B9ED1613BA04E9C4AF2816CB90	19230	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p4/05-public-capability-deny-audit.tsv	UNTRACKED	UNTRACKED_FILE		AB9F58D1B67A42924E09413120C67911BF0A5B6F75595FFB70A00C17947CA622	59908	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p4/06-p4-traceability-matrix.tsv	UNTRACKED	UNTRACKED_FILE		F5E5BC153D5E1FF0F39FCE0BFAC373970D2960CE6352A939D5EBDC0B7EBA3AD1	48223	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p4/07a-p4-validation-gate.json	UNTRACKED	UNTRACKED_FILE		A879B1988A2121344585C8B1D83992FDF5ADE805A0C3816722055A77D8EFEADD	3524	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p4/07-p4-validation-gate.md	UNTRACKED	UNTRACKED_FILE		3DF1C43EB15CDBDA4970A4D61E2B48AA474C4EC31E875001923B36D6B18BE650	11367	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p4/tools/validate-p4.ps1	UNTRACKED	UNTRACKED_FILE		763171E70CDB2A9F8F7E3C1BB7CCA300DDB35EE97BB155368A0FE7E6841D9A5B	30419	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p5/00-p5-charter-and-preflight.md	UNTRACKED	UNTRACKED_FILE		93137019459770307398C786841CD12F14C14D1116C732BA265C2A9EF98CE867	13359	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p5/01-shared-local-public-capability-matrix.tsv	UNTRACKED	UNTRACKED_FILE		4CDCC23CA05E87B19EF5776750CF8FAF995E8C894B595900875851B535F00509	24034	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p5/02-adapter-entrypoint-config-boundaries.md	UNTRACKED	UNTRACKED_FILE		87865721D81DD2D71DE319E92322302B755E2D9154693486EC89EC289B2DC21C	18782	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p5/03-ui-capability-and-build-exclusion-contract.md	UNTRACKED	UNTRACKED_FILE		3AB98A0EC8D9B89B250548EBD8DB724DA819CAD5AF42ADE4BA6EF12CD9B7F4FE	13892	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p5/04-test-reuse-and-variant-matrix.tsv	UNTRACKED	UNTRACKED_FILE		FB09CBA8F17AAE45DF9303ED7B7EFC202044B1B356C2DBD96A706658D0CEE3DD	27500	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p5/05-conflict-and-leakage-ledger.tsv	UNTRACKED	UNTRACKED_FILE		21E61F4CD7317C2873D7C19BDFDEF262561130358CB06818B16CA697F8CDF2D6	6244	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p5/06-p5-traceability-matrix.tsv	UNTRACKED	UNTRACKED_FILE		5128DE0B7E0F4C25F5A4CCCAAF011E7C4C3E7C3E2143B88FFD90BA3A7938C991	45249	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p5/07a-p5-validation-gate.json	UNTRACKED	UNTRACKED_FILE		E5669F65601D68F2BD9B500D1888A922F2D875CE874DDCE7C8CE8C7C664D43CA	3134	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p5/07-p5-validation-gate.md	UNTRACKED	UNTRACKED_FILE		BB5814D75011D9D6897F0540995CAF432B582A469F6212002264D384FA325985	12223	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p5/tools/validate-p5.ps1	UNTRACKED	UNTRACKED_FILE		EB7BACE38758DF28621F17A4759E79C6F11DBE5423DD1061B6139B8B068983CE	38996	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p6/00-p6-charter-and-preflight.md	UNTRACKED	UNTRACKED_FILE		687DA3B570A649E7702E37CD9C77417D8E4437739E4DCEB195E064B9C8EC5AC5	11512	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p6/01-final-local-oneclick-execution-plan.md	UNTRACKED	UNTRACKED_FILE		8B05E13003D8E334DB0E056B52D8D7022972CDF8BF3A716064C4752B9B8E4B6E	15763	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p6/02-final-public-package-and-deployment-execution-plan.md	UNTRACKED	UNTRACKED_FILE		B08BE4E88DE0F8FA070C77AD93B7CF0FB5E4CC834BEA662D09F8181F7E060E56	16597	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p6/03-shared-implementation-dependency-dag.md	UNTRACKED	UNTRACKED_FILE		4B769BFF51A0989CB0C17923578CC276DE82988043E3EC055500954B1CD9E1A5	11185	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p6/04-p7-task-and-commit-matrix.tsv	UNTRACKED	UNTRACKED_FILE		9E6A3F5E7F579844133D0647D7DAE51D5C28DCA762EDE1A5D9503CF53596C562	22000	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p6/05-verification-capacity-packaging-release-plan.md	UNTRACKED	UNTRACKED_FILE		C3A9E0381B55874FA237292E67A8295434329A48FAAC0DE5F1BC91D28C15C13A	19312	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p6/06-dependency-license-cleanup-risk.tsv	UNTRACKED	UNTRACKED_FILE		8F0154F9AA89C1D90CEA3A3FB992C564A2C02F25A51D8A2534E3D43FC1363482	17331	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p6/07-release-and-production-authorization-boundary.md	UNTRACKED	UNTRACKED_FILE		55A92014779A6522710DEE5EB74BA3B33378DF64A255DDC53BAF954FEADA5A28	15803	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p6/08-p6-traceability-matrix.tsv	UNTRACKED	UNTRACKED_FILE		CFBCE9036398AC6664537905340F84FE6586108E564899486FB39834D9071410	13060	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p6/09a-p6-review-gate.json	UNTRACKED	UNTRACKED_FILE		723EBAE4C00A8588BBDF8266D366A74065AE82BBA91FA5B25BDFFB28B59384DA	10225	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p6/09-p6-review-gate.md	UNTRACKED	UNTRACKED_FILE		867A24FD16BAA2694AB3159D11A11E540D358FD65BE0F4C20FD6308AC84797A4	12941	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p6/10a-p6-review-decision-record.json	UNTRACKED	UNTRACKED_FILE		DC68F16905ED88D888C3C084F9B304665FD9BF557F2AC42941480FD8453C2AF4	8544	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p6/10-p6-review-decision-record.md	UNTRACKED	UNTRACKED_FILE		546543B7572BB47DB13001B2ABAC4F50B898013C72EA826EFF5795A30AEFC96F	9659	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/p6/tools/validate-p6.ps1	UNTRACKED	UNTRACKED_FILE		974D442BB76B2D9533CE7C03E6EE2EBE86DB4BCEA4DAF315CEE03CE15886D75E	90784	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
project-governance/current/single-mainline-delivery-workflow.md	UNTRACKED	UNTRACKED_FILE		CAC85318DD9748A259BD6C8D156A488C1EADAD052B27EF103F75EE15F734FEB9	58262	PHYSICAL_BYTES_SHA256	USER_EXISTING	PRESERVE
