ecosystem	name	version	license_file	sha256	lock_key	evidence_status	reason
rust	memchr	2.8.3	UNLICENSE	7E12E5DF4BAE12CB21581BA157CED20E1986A0508DD10D0E8A4AB9A4CF94E85C	cargo:memchr@2.8.3:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	mime	0.3.17	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:mime@0.3.17:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	mime	0.3.17	LICENSE-MIT	DF9CFD06D8A44D9A671EADD39FFD97F166481DA015A30F45DFD27886209C5922	cargo:mime@0.3.17:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	mime_guess	2.0.5	LICENSE	816000F9C28F7005D931C77636EB79FA7020071EB0F6E6A995515DFCCD3559CB	cargo:mime_guess@2.0.5:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	miniz_oxide	0.8.9	LICENSE	4108245A1F2DF9D4E94DF8ABED5B4BA0759BB2F9B40A6B939F1BE141077AE50B	cargo:miniz_oxide@0.8.9:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	miniz_oxide	0.8.9	LICENSE-APACHE.md	0D542E0C8804E39AA7F37EB00DA5A762149DC682D7829451287E11B938E94594	cargo:miniz_oxide@0.8.9:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	miniz_oxide	0.8.9	LICENSE-MIT.md	799E9CA9D179295EF372F25D3769CDDA7D25BB2668ADD6A6A1E22D1E4C678B8D	cargo:miniz_oxide@0.8.9:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	miniz_oxide	0.8.9	LICENSE-ZLIB.md	0A54E647FE54104658B5E563C04C6F9EDF251710E47BCE692E0BD990A4DDAA39	cargo:miniz_oxide@0.8.9:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	mio	1.2.1	LICENSE	07919255C7E04793D8EA760D6C2CE32D19F9FF02BDBDDE3CE90B1E1880929A9B	cargo:mio@1.2.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	num-conv	0.2.2	LICENSE-Apache	0D542E0C8804E39AA7F37EB00DA5A762149DC682D7829451287E11B938E94594	cargo:num-conv@0.2.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	num-conv	0.2.2	LICENSE-MIT	E2E245F2B566D0BFAFB0F6A04C16B82D710C4E6E7D799E39BB4EF6E541B85B98	cargo:num-conv@0.2.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	num-traits	0.2.19	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:num-traits@0.2.19:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	num-traits	0.2.19	LICENSE-MIT	6485B8ED310D3F0340BF1AD1F47645069CE4069DCC6BB46C7D5C6FAF41DE1FDB	cargo:num-traits@0.2.19:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	once_cell	1.21.4	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:once_cell@1.21.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	once_cell	1.21.4	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:once_cell@1.21.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	open	5.4.0	LICENSE.md	E63690624D604AA626C3C62B6EAD1A9F4A916D2260AC8132022ACBAFE2556045	cargo:open@5.4.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	openssl-probe	0.2.1	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:openssl-probe@0.2.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	openssl-probe	0.2.1	LICENSE-MIT	378F5840B258E2779C39418F3F2D7B2BA96F1C7917DD6BE0713F88305DBDA397	cargo:openssl-probe@0.2.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	percent-encoding	2.3.2	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:percent-encoding@2.3.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	percent-encoding	2.3.2	LICENSE-MIT	B38F11F6096706E6DE553DABE2A7ED142D59B6FA8C97E290C67496154745CDD5	cargo:percent-encoding@2.3.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	pin-project-lite	0.2.17	LICENSE-APACHE	0D542E0C8804E39AA7F37EB00DA5A762149DC682D7829451287E11B938E94594	cargo:pin-project-lite@0.2.17:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	pin-project-lite	0.2.17	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:pin-project-lite@0.2.17:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	pkg-config	0.3.33	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:pkg-config@0.3.33:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	pkg-config	0.3.33	LICENSE-MIT	378F5840B258E2779C39418F3F2D7B2BA96F1C7917DD6BE0713F88305DBDA397	cargo:pkg-config@0.3.33:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	portable-atomic	1.13.1	LICENSE-APACHE	0D542E0C8804E39AA7F37EB00DA5A762149DC682D7829451287E11B938E94594	cargo:portable-atomic@1.13.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	portable-atomic	1.13.1	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:portable-atomic@1.13.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	portable-atomic-util	0.2.7	LICENSE-APACHE	0D542E0C8804E39AA7F37EB00DA5A762149DC682D7829451287E11B938E94594	cargo:portable-atomic-util@0.2.7:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	portable-atomic-util	0.2.7	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:portable-atomic-util@0.2.7:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	potential_utf	0.1.5	LICENSE	F367C1B8E1AA262435251E442901DA4607B4650E0E63A026F5044473ECFB90F2	cargo:potential_utf@0.1.5:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	powerfmt	0.2.0	LICENSE-Apache	155420C6403D4E0FCA34105E3C03FDD6939B64C393C7EC6F95F5B72C5474EAB0	cargo:powerfmt@0.2.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	powerfmt	0.2.0	LICENSE-MIT	070DBC7DDA03A29296F2D58BDB9B7331AF90F2ABC9F31DF22875D1EABAF29852	cargo:powerfmt@0.2.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	ppv-lite86	0.2.21	LICENSE-APACHE	0218327E7A480793FFDD4EB792379A9709E5C135C7BA267F709D6F6D4D70AF0A	cargo:ppv-lite86@0.2.21:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	ppv-lite86	0.2.21	LICENSE-MIT	4CADA0BD02EA3692EEE6F16400D86C6508BBD3BAFB2B65FED0419F36D4F83E8F	cargo:ppv-lite86@0.2.21:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	proc-macro2	1.0.106	LICENSE-APACHE	62C7A1E35F56406896D7AA7CA52D0CC0D272AC022B5D2796E7D6905DB8A3636A	cargo:proc-macro2@1.0.106:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	proc-macro2	1.0.106	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:proc-macro2@1.0.106:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	proptest	1.11.0	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:proptest@1.11.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	proptest	1.11.0	LICENSE-MIT	D8E0806926CE9F0A5030C382ECC0FFDF6DE6FBEA5C69A458435FD443FA7A5B92	cargo:proptest@1.11.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	quinn	0.11.11	LICENSE-APACHE	C71D239DF91726FC519C6EB72D318EC65820627232B2F796219E87DCF35D0AB4	cargo:quinn@0.11.11:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	quinn	0.11.11	LICENSE-MIT	4B2D0ACA6789FA39E03D6738E869EA0988CCEBA210CA34EBB59C15C463E93A04	cargo:quinn@0.11.11:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	quinn-proto	0.11.16	LICENSE-APACHE	C71D239DF91726FC519C6EB72D318EC65820627232B2F796219E87DCF35D0AB4	cargo:quinn-proto@0.11.16:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	quinn-proto	0.11.16	LICENSE-MIT	4B2D0ACA6789FA39E03D6738E869EA0988CCEBA210CA34EBB59C15C463E93A04	cargo:quinn-proto@0.11.16:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	quinn-udp	0.5.15	LICENSE-APACHE	C71D239DF91726FC519C6EB72D318EC65820627232B2F796219E87DCF35D0AB4	cargo:quinn-udp@0.5.15:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	quinn-udp	0.5.15	LICENSE-MIT	4B2D0ACA6789FA39E03D6738E869EA0988CCEBA210CA34EBB59C15C463E93A04	cargo:quinn-udp@0.5.15:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	quote	1.0.46	LICENSE-APACHE	62C7A1E35F56406896D7AA7CA52D0CC0D272AC022B5D2796E7D6905DB8A3636A	cargo:quote@1.0.46:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	quote	1.0.46	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:quote@1.0.46:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	r-efi	5.3.0	NO_PACKAGED_LICENSE_FILE	NOT_APPLICABLE	cargo:r-efi@5.3.0:crates.io	ABSENT_WITH_EXPLICIT_DECISION	NO_LICENSE_FILE_IN_VERIFIED_PACKAGE_ARCHIVE
rust	r-efi	6.0.0	NO_PACKAGED_LICENSE_FILE	NOT_APPLICABLE	cargo:r-efi@6.0.0:crates.io	ABSENT_WITH_EXPLICIT_DECISION	NO_LICENSE_FILE_IN_VERIFIED_PACKAGE_ARCHIVE
rust	rand	0.10.2	LICENSE-APACHE	35242E7A83F69875E6EDEFF02291E688C97CAAFE2F8902E4E19B49D3E78B4CAB	cargo:rand@0.10.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rand	0.10.2	LICENSE-MIT	209FBBE0AD52D9235E37BADF9CADFE4DBDC87203179C0899E738B39ADE42177B	cargo:rand@0.10.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rand	0.9.5	LICENSE-APACHE	35242E7A83F69875E6EDEFF02291E688C97CAAFE2F8902E4E19B49D3E78B4CAB	cargo:rand@0.9.5:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rand	0.9.5	LICENSE-MIT	209FBBE0AD52D9235E37BADF9CADFE4DBDC87203179C0899E738B39ADE42177B	cargo:rand@0.9.5:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rand_chacha	0.9.0	LICENSE-APACHE	35242E7A83F69875E6EDEFF02291E688C97CAAFE2F8902E4E19B49D3E78B4CAB	cargo:rand_chacha@0.9.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rand_chacha	0.9.0	LICENSE-MIT	209FBBE0AD52D9235E37BADF9CADFE4DBDC87203179C0899E738B39ADE42177B	cargo:rand_chacha@0.9.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rand_core	0.10.1	LICENSE-APACHE	6DF43F6F4B5D4587F3D8D71E45532C688FD168AFA5FE89D571CB32FA09C4EF51	cargo:rand_core@0.10.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rand_core	0.10.1	LICENSE-MIT	8B6E9FEEC03E7C9A5FACB26855CECD31662BF989B636BCFE79521BDF8AC863F0	cargo:rand_core@0.10.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rand_core	0.9.5	LICENSE-APACHE	6DF43F6F4B5D4587F3D8D71E45532C688FD168AFA5FE89D571CB32FA09C4EF51	cargo:rand_core@0.9.5:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rand_core	0.9.5	LICENSE-MIT	209FBBE0AD52D9235E37BADF9CADFE4DBDC87203179C0899E738B39ADE42177B	cargo:rand_core@0.9.5:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rand_pcg	0.10.2	LICENSE-APACHE	6DF43F6F4B5D4587F3D8D71E45532C688FD168AFA5FE89D571CB32FA09C4EF51	cargo:rand_pcg@0.10.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rand_pcg	0.10.2	LICENSE-MIT	2234E3CEFEE876AEB686AD89E978BDB07BF118A1186AB1CF161BCDF69D4B4F57	cargo:rand_pcg@0.10.2:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rand_xorshift	0.4.0	LICENSE-APACHE	35242E7A83F69875E6EDEFF02291E688C97CAAFE2F8902E4E19B49D3E78B4CAB	cargo:rand_xorshift@0.4.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rand_xorshift	0.4.0	LICENSE-MIT	209FBBE0AD52D9235E37BADF9CADFE4DBDC87203179C0899E738B39ADE42177B	cargo:rand_xorshift@0.4.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rbcsp-dependency-baseline	0.0.0	LICENSE	3AA48530C315D0B08D47CB03B2D1B31871FA79102B7EA896C5DCC51990497F95	cargo:rbcsp-dependency-baseline@0.0.0:local	HASHED	PACKAGED_LICENSE_FILE
rust	regex-automata	0.4.15	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:regex-automata@0.4.15:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	regex-automata	0.4.15	LICENSE-MIT	6485B8ED310D3F0340BF1AD1F47645069CE4069DCC6BB46C7D5C6FAF41DE1FDB	cargo:regex-automata@0.4.15:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	regex-syntax	0.8.11	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:regex-syntax@0.8.11:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	regex-syntax	0.8.11	LICENSE-MIT	6485B8ED310D3F0340BF1AD1F47645069CE4069DCC6BB46C7D5C6FAF41DE1FDB	cargo:regex-syntax@0.8.11:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	reqwest	0.13.4	LICENSE-APACHE	751963A8B88C0E3A9F27E98933079FBCF09B9998B2C13AC49C2E4D58444520D6	cargo:reqwest@0.13.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	reqwest	0.13.4	LICENSE-MIT	DD87E27DFBAA888CB77EA34592648A7743636B8DCE07E49543BDDDA0FCFC73BC	cargo:reqwest@0.13.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	ring	0.17.14	LICENSE	B3D734001A94EFFF3579978D953391AA7115F877657D25EB54037A43875D078A	cargo:ring@0.17.14:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	ring	0.17.14	LICENSE-BoringSSL	005FC765DDC5115DA796CCA915BAA9557ABAE13FF35E0A47C47AFFC56F6C414D	cargo:ring@0.17.14:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	ring	0.17.14	LICENSE-other-bits	F025CCFB7DFB6BDFEDC75CA0F67ACC69E6FB4998143D834F7C2F38A29989680F	cargo:ring@0.17.14:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rusqlite	0.40.1	LICENSE	C10C1F27337546471E5F7E4E97FDD398B35B9D4E126115DCD22DE8D8E65ABF6F	cargo:rusqlite@0.40.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustc-hash	2.1.3	LICENSE-APACHE	95BD3988BEEE069FA2848F648DAB43CC6E0B2ADD2AD6BCB17360CAF749802BCC	cargo:rustc-hash@2.1.3:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustc-hash	2.1.3	LICENSE-MIT	30FEFC3A7D6A0041541858293BCBEA2DDE4CAA4C0A5802F996A7F7E8C0085652	cargo:rustc-hash@2.1.3:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustc_version	0.4.1	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:rustc_version@0.4.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustc_version	0.4.1	LICENSE-MIT	C9A75F18B9AB2927829A208FC6AA2CF4E63B8420887BA29CDB265D6619AE82D5	cargo:rustc_version@0.4.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustix	1.1.4	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:rustix@1.1.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustix	1.1.4	LICENSE-Apache-2.0_WITH_LLVM-exception	268872B9816F90FD8E85DB5A28D33F8150EBB8DD016653FB39EF1F94F2686BC5	cargo:rustix@1.1.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustix	1.1.4	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:rustix@1.1.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustls	0.23.41	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:rustls@0.23.41:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustls	0.23.41	LICENSE-ISC	7CFAFC877ECCC46C0E346CCBAA5C51BB6B894D2B818E617D970211E232785AD4	cargo:rustls@0.23.41:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustls	0.23.41	LICENSE-MIT	709E3175B4212F7B13AA93971C9F62FF8C69EC45AD8C6532A7E0C41D7A7D6F8C	cargo:rustls@0.23.41:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustls-native-certs	0.8.4	LICENSE	D75967CE788187F83C3BD3328210974ACFC443D4DC44909F1D7E34F21623A0C6	cargo:rustls-native-certs@0.8.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustls-native-certs	0.8.4	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:rustls-native-certs@0.8.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustls-native-certs	0.8.4	LICENSE-ISC	7CFAFC877ECCC46C0E346CCBAA5C51BB6B894D2B818E617D970211E232785AD4	cargo:rustls-native-certs@0.8.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustls-native-certs	0.8.4	LICENSE-MIT	709E3175B4212F7B13AA93971C9F62FF8C69EC45AD8C6532A7E0C41D7A7D6F8C	cargo:rustls-native-certs@0.8.4:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustls-pki-types	1.15.0	LICENSE-APACHE	45FD05C4865E7C350B98AD7AC50E1B15462D49AF4A91E9B0C9DD933DC9A69742	cargo:rustls-pki-types@1.15.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustls-pki-types	1.15.0	LICENSE-MIT	9117D922E667125508DDE62B02C1F57ED22F5AD21EB536AA2E2D99E1C796E639	cargo:rustls-pki-types@1.15.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustls-platform-verifier	0.7.0	LICENSE-APACHE	C71D239DF91726FC519C6EB72D318EC65820627232B2F796219E87DCF35D0AB4	cargo:rustls-platform-verifier@0.7.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustls-platform-verifier	0.7.0	LICENSE-MIT	1C7CF76689C837A68ED8D704994E52A0F2940C087958F860D17F3186AFBDCC0C	cargo:rustls-platform-verifier@0.7.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustls-platform-verifier-android	0.1.1	NO_PACKAGED_LICENSE_FILE	NOT_APPLICABLE	cargo:rustls-platform-verifier-android@0.1.1:crates.io	ABSENT_WITH_EXPLICIT_DECISION	NO_LICENSE_FILE_IN_VERIFIED_PACKAGE_ARCHIVE
rust	rustls-webpki	0.103.13	LICENSE	5B698CA13897BE3AFDB7174256FA1574F8C6892B8BEA1A66DD6469D3FE27885A	cargo:rustls-webpki@0.103.13:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustversion	1.0.23	LICENSE-APACHE	62C7A1E35F56406896D7AA7CA52D0CC0D272AC022B5D2796E7D6905DB8A3636A	cargo:rustversion@1.0.23:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	rustversion	1.0.23	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:rustversion@1.0.23:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	ryu	1.0.23	LICENSE-APACHE	62C7A1E35F56406896D7AA7CA52D0CC0D272AC022B5D2796E7D6905DB8A3636A	cargo:ryu@1.0.23:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	ryu	1.0.23	LICENSE-BOOST	C9BFF75738922193E67FA726FA225535870D2AA1059F91452C411736284AD566	cargo:ryu@1.0.23:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	same-file	1.0.6	COPYING	01C266BCED4A434DA0051174D6BEE16A4C82CF634E2679B6155D40D75012390F	cargo:same-file@1.0.6:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	same-file	1.0.6	LICENSE-MIT	CB3C929A05E6CBC9DE9AB06A4C57EEB60CA8C724BEF6C138C87D3A577E27AA14	cargo:same-file@1.0.6:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	same-file	1.0.6	UNLICENSE	7E12E5DF4BAE12CB21581BA157CED20E1986A0508DD10D0E8A4AB9A4CF94E85C	cargo:same-file@1.0.6:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	schannel	0.1.29	LICENSE.md	AA72991AC35B4DE0034DA0AFE943E62B48C4092FC2BA13AE47806D8E9A4AD551	cargo:schannel@0.1.29:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	security-framework	3.7.0	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:security-framework@3.7.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	security-framework	3.7.0	LICENSE-MIT	91E934255BA3B2F21103D68C5581C23EF34AA95C4628E4405B8C901935E11C69	cargo:security-framework@3.7.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	security-framework-sys	2.17.0	LICENSE-APACHE	A60EEA817514531668D7E00765731449FE14D059D3249E0BC93B36DE45F759F2	cargo:security-framework-sys@2.17.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	security-framework-sys	2.17.0	LICENSE-MIT	91E934255BA3B2F21103D68C5581C23EF34AA95C4628E4405B8C901935E11C69	cargo:security-framework-sys@2.17.0:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	semver	1.0.28	LICENSE-APACHE	62C7A1E35F56406896D7AA7CA52D0CC0D272AC022B5D2796E7D6905DB8A3636A	cargo:semver@1.0.28:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	semver	1.0.28	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:semver@1.0.28:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	serde	1.0.228	LICENSE-APACHE	62C7A1E35F56406896D7AA7CA52D0CC0D272AC022B5D2796E7D6905DB8A3636A	cargo:serde@1.0.228:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	serde	1.0.228	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:serde@1.0.228:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	serde_core	1.0.228	LICENSE-APACHE	62C7A1E35F56406896D7AA7CA52D0CC0D272AC022B5D2796E7D6905DB8A3636A	cargo:serde_core@1.0.228:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	serde_core	1.0.228	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:serde_core@1.0.228:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	serde_derive	1.0.228	LICENSE-APACHE	62C7A1E35F56406896D7AA7CA52D0CC0D272AC022B5D2796E7D6905DB8A3636A	cargo:serde_derive@1.0.228:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	serde_derive	1.0.228	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:serde_derive@1.0.228:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	serde_json	1.0.150	LICENSE-APACHE	62C7A1E35F56406896D7AA7CA52D0CC0D272AC022B5D2796E7D6905DB8A3636A	cargo:serde_json@1.0.150:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	serde_json	1.0.150	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:serde_json@1.0.150:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	serde_path_to_error	0.1.20	LICENSE-APACHE	62C7A1E35F56406896D7AA7CA52D0CC0D272AC022B5D2796E7D6905DB8A3636A	cargo:serde_path_to_error@0.1.20:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	serde_path_to_error	0.1.20	LICENSE-MIT	23F18E03DC49DF91622FE2A76176497404E46CED8A715D9D2B67A7446571CCA3	cargo:serde_path_to_error@0.1.20:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	serde_urlencoded	0.7.1	LICENSE-APACHE	62C7A1E35F56406896D7AA7CA52D0CC0D272AC022B5D2796E7D6905DB8A3636A	cargo:serde_urlencoded@0.7.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	serde_urlencoded	0.7.1	LICENSE-MIT	B9EB266294324F672CBE945FE8F2E32F85024F0D61A1A7D14382CDDE0AC44769	cargo:serde_urlencoded@0.7.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	sha1	0.10.7	LICENSE-APACHE	A9040321C3712D8FD0B09CF52B17445DE04A23A10165049AE187CD39E5C86BE5	cargo:sha1@0.10.7:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	sha1	0.10.7	LICENSE-MIT	B4EB00DF6E2A4D22518FCAA6A2B4646F249B3A3C9814509B22BD2091F1392FF1	cargo:sha1@0.10.7:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	sha2	0.10.9	LICENSE-APACHE	A9040321C3712D8FD0B09CF52B17445DE04A23A10165049AE187CD39E5C86BE5	cargo:sha2@0.10.9:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	sha2	0.10.9	LICENSE-MIT	B4EB00DF6E2A4D22518FCAA6A2B4646F249B3A3C9814509B22BD2091F1392FF1	cargo:sha2@0.10.9:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	sharded-slab	0.1.7	LICENSE	EAFBFA606BC005ED7FD2F623D65AF17FFE4EF7C017221AC14405BF4140771EA9	cargo:sharded-slab@0.1.7:crates.io	HASHED	PACKAGED_LICENSE_FILE
rust	shlex	2.0.1	LICENSE-APACHE	553FFFCD9B1CB158BC3E9EDC35DA85CA5C3B3D7D2E61C883EBCFA8A65814B583	cargo:shlex@2.0.1:crates.io	HASHED	PACKAGED_LICENSE_FILE
